SnapshotAt,Date,Sport,SportId,League,Home,Away,EventId,CanonicalId,StartUtc,HomeOdds,DrawOdds,AwayOdds,Source,PublicBase
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Russia. Premier League,Dynamo Moscow,Krylia Sovetov,734643703,345128836,2026-07-25T11:00:00+00:00,1.498,4.89,6.98,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Russia. Premier League,Akron Tolyatti,Zenit Saint Petersburg,734643706,348882542,2026-07-25T13:15:00+00:00,8.55,5.19,1.416,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Russia. Premier League,Fakel Voronezh,Dynamo Makhachkala,734643709,348882546,2026-07-25T15:30:00+00:00,2.718,3.0,3.18,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Russia. Premier League,Spartak Moscow,Rodina Moscow,734643712,345128834,2026-07-25T17:45:00+00:00,1.376,5.65,8.95,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Russia. Premier League,Home,Away,731552238,348890706,2026-07-25T11:00:00+00:00,1.596,7.7,3.2,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,UEFA Champions League. Women,Glentoran Belfast United (Women),Pyunik (Women),739010748,354108650,2026-07-25T11:00:00+00:00,1.28,5.25,7.7,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,UEFA Champions League. Women,P.A.O.K. (Women),Neftchi Baku (Women),738813075,353869846,2026-07-25T15:30:00+00:00,1.067,8.3,18.0,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,UEFA Champions League. Women,Spartak Myjava (Women),Mgarr United (Women),738813080,353869990,2026-07-25T17:00:00+00:00,1.36,4.7,6.49,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,UEFA Champions League. Women,KFF Mitrovica (Women),Ludogorets (Women),738805073,353870098,2026-07-25T18:00:00+00:00,1.73,3.78,3.865,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Denmark. Superliga,AGF Aarhus,Brondby,733009543,346875622,2026-07-25T16:00:00+00:00,2.23,3.58,2.947,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Norway. Eliteserien,Kristiansund BK,IK Start,737402828,352152614,2026-07-25T14:00:00+00:00,2.223,3.565,3.155,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Switzerland. SuperLeague,Lausanne-Sport,Grasshopper Club Zurich,733019712,346887884,2026-07-25T16:00:00+00:00,1.929,3.7,3.59,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Switzerland. SuperLeague,Servette,Basel,733019709,346887882,2026-07-25T16:00:00+00:00,2.38,3.74,2.6,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Switzerland. SuperLeague,Luzern,Thun,733019715,346887914,2026-07-25T18:30:00+00:00,2.06,3.82,3.125,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Switzerland. SuperLeague,Home,Away,733020850,352143612,2026-07-25T16:00:00+00:00,1.732,6.93,2.841,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Argentina. Primera Division,Estudiantes de Rio Cuarto,Club Atletico Tigre,733580059,347463468,2026-07-25T17:45:00+00:00,3.625,2.884,2.324,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Argentina. Primera Division,Newell's Old Boys,Talleres de Cordoba,733594268,347463486,2026-07-25T20:00:00+00:00,2.843,2.853,2.853,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Argentina. Primera Division,Home,Away,733467542,352113846,2026-07-25T17:45:00+00:00,1.563,6.76,3.555,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Kazakhstan. Premier League,Zhetysu,Kyzylzhar,738781675,352639698,2026-07-25T13:00:00+00:00,2.348,3.15,3.12,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Kazakhstan. Premier League,Ulytau,Irtysh Pavlodar,737774934,352639184,2026-07-25T13:00:00+00:00,2.31,3.815,2.711,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Kazakhstan. Premier League,Aktobe,Okzhetpes,738781672,352639700,2026-07-25T15:00:00+00:00,2.057,3.59,3.34,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Kazakhstan. Premier League,Home,Away,737788439,352655152,2026-07-25T13:00:00+00:00,1.849,6.03,2.684,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Poland. Ekstraklasa,Jagiellonia Bialystok,Korona Kielce,737367171,352137984,2026-07-25T12:45:00+00:00,1.87,3.48,3.98,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Poland. Ekstraklasa,Gornik Zabrze,Slask Wroclaw,738064147,352992134,2026-07-25T15:30:00+00:00,1.85,3.6,3.915,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Poland. Ekstraklasa,Lech Poznan,KS Cracovia,737436489,352208538,2026-07-25T18:15:00+00:00,1.53,4.25,5.41,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Poland. Ekstraklasa,Home,Away,738075036,353006396,2026-07-25T12:45:00+00:00,1.343,8.1,5.18,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Sweden. Allsvenskan,Degerfors,Djurgardens,737375086,352137980,2026-07-25T13:00:00+00:00,4.925,4.1,1.61,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Sweden. Allsvenskan,Kalmar,Mjallby,737399064,352168842,2026-07-25T15:30:00+00:00,2.57,3.44,2.55,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Sweden. Allsvenskan,Home,Away,737397110,352335744,2026-07-25T13:00:00+00:00,3.24,5.39,1.717,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Finland. Veikkausliiga,Mariehamn,AC Oulu,737558176,352143060,2026-07-25T13:30:00+00:00,5.44,4.2,1.55,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Finland. Veikkausliiga,Kuopion Palloseura,Vaasan Palloseura,737404629,352151288,2026-07-25T14:00:00+00:00,2.02,3.6,3.395,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Finland. Veikkausliiga,Home,Away,737557905,352368426,2026-07-25T13:30:00+00:00,2.848,5.22,1.855,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,ASEAN Cup,Laos,Thailand,737892940,352675134,2026-07-25T13:00:00+00:00,39.0,10.0,1.06,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Club Friendlies,JKS 1909 Jaroslaw,Moravia Morawica,738948592,354051220,2026-07-25T10:00:00+00:00,1.736,4.06,4.06,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Club Friendlies,Mlava,Hutnik Warszawa,738995477,354099438,2026-07-25T10:30:00+00:00,1.8,3.68,3.645,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Club Friendlies,Fortuna Dusseldorf,Borussia Dortmund,738948595,349428538,2026-07-25T11:00:00+00:00,5.53,6.4,1.37,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Club Friendlies,Bronshoj,Hellerup IK,738995480,354100014,2026-07-25T11:00:00+00:00,2.36,3.74,2.375,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Club Friendlies,Durban City,Richards Bay,738845585,353862198,2026-07-25T11:00:00+00:00,2.43,2.92,2.79,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Club Friendlies,Dynamo Dresden,Energie Cottbus,738953658,354051902,2026-07-25T11:00:00+00:00,1.66,4.05,4.595,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Club Friendlies,Harrogate Town,Doncaster Rovers,738953673,354052880,2026-07-25T11:00:00+00:00,4.33,3.54,1.7,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Club Friendlies,Sparta Rotterdam II,AZ Alkmaar II,738948864,354057458,2026-07-25T11:00:00+00:00,3.24,3.8,1.92,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Club Friendlies,TSV Steinbach,Sportfreunde Siegen,738953664,354052492,2026-07-25T11:00:00+00:00,2.848,3.4,2.19,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Club Friendlies,Werder Bremen,VfL Bochum,738992314,354099756,2026-07-25T11:00:00+00:00,1.89,3.9,3.54,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Club Friendlies,Gateshead,Newcastle United,738953192,354053034,2026-07-25T11:30:00+00:00,27.0,10.5,1.064,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Club Friendlies,Hamburger,1. Heidenheim,739020881,354135186,2026-07-25T11:30:00+00:00,1.96,3.58,3.595,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Club Friendlies,Augsburg,1. Saarbrucken,738791572,353864544,2026-07-25T12:00:00+00:00,1.7,3.85,4.555,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Club Friendlies,N.E.C.,Elversberg,738953694,354054672,2026-07-25T12:00:00+00:00,2.08,3.92,3.02,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Club Friendlies,Rot-Weiss Essen,Borussia Monchengladbach,738794524,353874672,2026-07-25T12:00:00+00:00,4.905,5.1,1.5,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Club Friendlies,Swindon Town,Bristol City,738816762,353886584,2026-07-25T12:00:00+00:00,4.075,3.84,1.78,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,football,1,Club Friendlies,Willem II,Mechelen,738807694,353891336,2026-07-25T12:00:00+00:00,3.055,3.42,2.23,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,ATP. Kitzbühel,Alexander Bublik,Quentin Halys,738842104,353914680,2026-07-25T11:00:00+00:00,1.464,,2.876,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,ATP. Estoril,Luca Van Assche,Hugo Gaston,738854109,353936902,2026-07-25T16:30:00+00:00,1.62,,2.303,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,ATP. Estoril,Alexander Blockx,Luciano Darderi,738920133,354011628,2026-07-25T18:00:00+00:00,2.484,,1.54,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,WTA. Hamburg,Elina Avanesyan,Anna Bondar,738808428,353885418,2026-07-25T12:00:00+00:00,2.569,,1.51,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,WTA. Hamburg,Mayar Sherif,Tamara Korpatsch,738866581,353953626,2026-07-25T13:30:00+00:00,1.59,,2.361,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,WTA. Prague,Tereza Valentova,Daria Snigur,738828071,353909614,2026-07-25T11:30:00+00:00,1.71,,2.141,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,WTA. Prague,Lilli Tagger,Barbora Krejcikova,738866578,353953830,2026-07-25T13:00:00+00:00,5.25,,1.163,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,WTA. Palermo,Francesca Jones,Alevtina Ibragimova,738908637,354000902,2026-07-25T17:00:00+00:00,1.36,,2.894,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,WTA. Palermo,Fiona Ferro,Lucia Bronzetti,738918551,354008144,2026-07-25T18:30:00+00:00,1.666,,2.05,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,Challenger. Segovia. Doubles,Azkara/Erel,Winter Lopez/Sanchez Quilez,738983422,354009920,2026-07-25T10:00:00+00:00,2.254,,1.57,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,Challenger. Tampere,Diego Dedura-Palomero,Gauthier Onclin,738867758,353900916,2026-07-25T10:00:00+00:00,1.53,,2.341,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,World Tennis. Gentofte. Women,Linea Bajraliu,Astrid Lew Yan Foon,738891986,353916928,2026-07-25T10:30:00+00:00,1.76,,1.93,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,World Tennis. Nogent-sur-Marne. Women. Doubles,Lim/Mattel,Zocco/Trevisan,739018977,354032838,2026-07-25T10:35:00+00:00,1.172,,4.395,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,Challenger. Zug. Doubles,Paulson/Poljak,Loof/Uesugi,738982962,354022580,2026-07-25T11:00:00+00:00,1.71,,1.99,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,World Tennis. Horb am Neckar. Women,Denislava Glushkova,Dayeon Back,738932260,353980476,2026-07-25T11:00:00+00:00,3.725,,1.232,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,World Tennis. Metzingen. Doubles,Recek/Siniakov,Berkieta/Mackenzie,739027270,354000594,2026-07-25T11:00:00+00:00,1.29,,3.27,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,World Tennis. Segrate,Yanis Ghazouani Durand,Nicolas Parizzia,738891977,353953042,2026-07-25T11:00:00+00:00,1.44,,2.594,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,World Tennis. Las Palmas de Gran Canaria. Women. Doubles,Bienzobas Fernandez/Mckenzie,Alvisi/Cassani,739026752,354056798,2026-07-25T11:13:00+00:00,2.196,,1.6,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,Challenger. Tampere,Maks Kasnikowski,Otto Virtanen,738867761,353938348,2026-07-25T11:30:00+00:00,2.254,,1.57,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,World Tennis. Amstetten. Women,Vivian Wolff,Alicia Herrero Linana,738930117,354000276,2026-07-25T11:30:00+00:00,1.94,,1.75,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,World Tennis. Ollersbach. Doubles,Kumstat/Pecak,Tsitsipas/Sharipov,738919355,354011756,2026-07-25T12:05:00+00:00,1.635,,2.188,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,World Tennis. Metzingen,Adrian Oetzbach,Raphael Perot,738932228,354000592,2026-07-25T12:30:00+00:00,2.594,,1.44,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,World Tennis. Nogent-sur-Marne. Women,Daphnee Mpetshi Perricard,Marie Mettraux,738932266,353976348,2026-07-25T12:30:00+00:00,1.65,,2.108,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,World Tennis. Gentofte. Women. Doubles,Nijkamp/Vogt,Krebs Hyllested/Mortensen,738852913,353934822,2026-07-25T12:35:00+00:00,1.591,,2.24,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,Challenger. Zug,Thiago Seyboth Wild,Dylan Dietrich,738867782,353937232,2026-07-25T13:00:00+00:00,2.176,,1.61,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,UTR Pro Tennis Series. Tallahassee,Blake Hilsen,Cooper Han,738947290,354046726,2026-07-25T13:00:00+00:00,2.038,,1.66,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,UTR Pro Tennis Series. Tallahassee,Kai-Luca Ampaw,Cody Benton,738981516,354091876,2026-07-25T13:00:00+00:00,1.644,,2.063,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,UTR Pro Tennis Series. Tallahassee. Women,Isabelle Sobee Oak,Aryana Bartlett,739021284,354046724,2026-07-25T13:00:00+00:00,1.687,,2.092,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,UTR Pro Tennis Series. Tallahassee. Women,Lexie Weir,Natalie Oliver,738935352,354017956,2026-07-25T13:00:00+00:00,1.368,,2.763,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,World Tennis. Horb am Neckar. Women,Charo Esquiva Banuls,Lea Nilsson,738932263,353980474,2026-07-25T13:00:00+00:00,2.274,,1.56,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,World Tennis. Segrate,Juan Cruz Martin Manzano,Martin Van Der Meerschen,738891980,353926576,2026-07-25T13:00:00+00:00,1.38,,2.813,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,World Tennis. Metzingen,Patrick Zahraj,Yannik Kelm,738932225,354000596,2026-07-25T13:30:00+00:00,2.415,,1.5,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,World Tennis. Nogent-sur-Marne. Women,Agustina Chlpac,Kateryna Diatlova,738983839,354092496,2026-07-25T13:30:00+00:00,1.76,,1.93,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,ATP. Estoril. Doubles,Droguet/Jacquet,Borges/Cabral,738946232,353951726,2026-07-25T14:00:00+00:00,2.943,,1.35,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,ATP. Washington. Qualification,Aleksandar Vukic,Aziz Dougaz,738979350,354067568,2026-07-25T14:00:00+00:00,1.42,,2.655,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,ATP. Washington. Qualification,James McCabe,Alex Bolt,738969893,354067570,2026-07-25T14:00:00+00:00,1.83,,1.85,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,ATP. Washington. Qualification,Martin Damm,Kimmer Coppejans,738979347,354067572,2026-07-25T14:00:00+00:00,1.38,,2.813,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,UTR Pro Tennis Series. Tallahassee,Zavier Augustin,Marshall Landry,738930163,354023244,2026-07-25T14:00:00+00:00,1.383,,2.702,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,UTR Pro Tennis Series. Tallahassee. Women,Gabriella Goyins,My-Anh Holmes,738947288,354046722,2026-07-25T14:00:00+00:00,1.488,,2.376,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,UTR Pro Tennis Series. Waco,AJ Deem,Brendan Boland,738948838,354048606,2026-07-25T14:00:00+00:00,2.674,,1.391,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,UTR Pro Tennis Series. Waco,Lathan Skrobarcek,James Quattro,739021280,354096746,2026-07-25T14:00:00+00:00,1.687,,2.092,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,UTR Pro Tennis Series. Waco,Tomas Jirousek,Radek Chodora,738948837,354048600,2026-07-25T14:00:00+00:00,1.342,,2.873,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,UTR Pro Tennis Series. Waco. Women,Claire An,Gloriana Goreti Nahum,739021288,354098214,2026-07-25T14:00:00+00:00,2.627,,1.454,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,UTR Pro Tennis Series. Waco. Women,Zoie Epps,Letizia Corsini,738947291,354046732,2026-07-25T14:00:00+00:00,1.272,,3.26,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,UTR Pro Tennis Series. Waco. Women,Zuzanna Kubacha,Kira Matushkina,738947292,354046730,2026-07-25T14:00:00+00:00,1.342,,2.873,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,WTA. Washington. Qualification,Julieta Pareja,Polina Iatcenko,738967061,354044974,2026-07-25T14:00:00+00:00,1.68,,2.03,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,WTA. Washington. Qualification,Kamilla Rakhimova,Heather Watson,738967060,354033934,2026-07-25T14:00:00+00:00,1.42,,2.655,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,tennis,4,World Tennis. Vacaria. Women,Lucciana Perez Alarcon,Daria Egorova,738932250,354005772,2026-07-25T14:00:00+00:00,1.97,,1.73,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,handball,8,Asian Championships U20,United Arab Emirates U20,Saudi Arabia U20,738964476,354069970,2026-07-25T12:00:00+00:00,4.235,11.0,1.32,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,handball,8,Club Friendlies. Women,Borussia Dortmund (Women),Buxtehuder (Women),739002558,354116190,2026-07-25T14:00:00+00:00,1.06,17.0,11.0,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,handball,8,Club Friendlies. Women,Hazena Kynzvart (Women),Leipzig (Women),739013253,354127328,2026-07-25T14:00:00+00:00,1.353,9.45,4.025,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,handball,8,Club Friendlies,TuS Ferndorf,TBV Lemgo,738735100,353805666,2026-07-25T16:00:00+00:00,13.0,18.0,1.03,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,hockey,2,Match of the Year,Team Sergacheva,Team Panarina,736795396,351234224,2026-07-25T15:00:00+00:00,2.2,4.7,2.25,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,hockey,2,Club Friendlies,Yunost Minsk,Admiral Vladivostok,738844460,353915144,2026-07-25T11:00:00+00:00,2.782,4.2,2.0,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
